PC1,PC2,PC3,PC4,PC5,PC6,PC7
-0.02755626474416106,-0.4784569059994314,-0.62315184759513,0.9118387694387975,-1.219783870349218,-0.6263721300169175,-0.20924821208160543
-0.7981500566740308,1.432621808843843,0.832131829266772,0.07223983714749078,0.7755370024051922,-0.26199957004396945,-0.11795931600849723
-1.8602727190665147,1.4887438825117276,0.0053749130175706795,-0.2519016883458016,-0.2562271239717199,-0.08412756863006772,0.1943077288040413
0.8051429291426733,0.17330578613103045,-0.2816959997026902,0.9281337276432251,-1.0500449305773638,-0.1766858486940961,-0.0010867418837860743
-2.1211496909435956,1.8800159917457155,0.3397725766172625,-0.3088800866833136,-0.3022778613274811,-0.15472760370881888,0.09112152218653645
-1.9060264158435758,1.0244703826358952,0.009169407197932517,-0.3642340634255961,0.06127666340751228,-0.0090925253143546,0.07201067405279118
0.8083443579563183,0.11647159390167015,1.1414747516724817,4.024101259784636,-0.6198939593883065,0.6509751034539839,-0.11573979407764216
-2.3096041519437827,-1.3779645180375937,-0.9701739093493812,0.5901537165878944,0.8247967144249102,0.34982776511873903,-0.5011610826169541
-1.5261651329510164,-0.24553761477062266,-0.18839981059745292,1.4690414092803397,0.679211886783433,0.6580190172876524,-0.44015817047972894
-1.3479295545769128,0.08049965645282404,-0.9934519548730653,-0.05784189785622416,0.04853297304042328,-0.2801835205608895,0.2860867318851291
-0.76912152926674,1.4622348178002886,0.315042146077714,-0.42469796181180325,0.7672786520502056,-0.5242180147757083,-0.18128747100133966
-1.0412270079810726,2.608990859685418,0.854118644974402,0.3097804576739545,0.34920705507359295,-0.2681150844110842,-0.024810736124390057
2.418987082479392,0.0744245390215644,-0.2718660465315409,0.6591504119710737,0.12153246824772447,-0.5529358579287637,0.13865373721723903
1.4491481928302203,0.12195280764519252,0.29628104652613135,2.9644225305464316,-0.02515280518178997,-0.12568669963139334,-0.3225788139050899
1.249277504082614,-0.2435497740723525,-0.36617636048805646,1.1012556661980941,-0.5567530624608312,0.011661111718072895,-0.08182200038926327
-2.0535956354250806,-1.5539105530192052,-1.6839301480812898,-0.5124224334105102,-0.2203455405879602,0.19031643466758066,-0.432695144776518
-0.6393452951354355,-0.8398978843347992,-1.3148038226098535,-1.1132172076152245,-1.260450340887441,-0.23775043055710324,-0.13525859262865778
-2.0908824702176254,-0.9129226215880349,-0.7683233096220997,0.06222262540668327,0.6672366306320274,0.4889291823349601,-0.31412421862817236
-1.9409285530206049,-0.32971127035751896,-0.5347169931057905,-0.3160657008276792,0.10438660944348847,0.3105423404438653,-0.2952667974523371
-2.6260205395556935,-1.0144260783920518,-1.612686152742178,-0.37053345757561884,0.3127588125786915,0.15124073184062142,0.18400814346331007
-2.177030638190337,1.3121355917189406,0.22546559404768518,-0.014771859372402737,-0.3412820629292015,0.15268138581420437,-0.08848340866374757
-2.347603372571741,0.9758659267652156,-0.3448158786599346,-0.7473053975431113,-0.23609480368639202,-0.05605517604531737,-0.0324420197296312
-1.618819796597603,0.8647652001999622,-0.09284115343987649,-0.11345796688777347,0.0967405704344942,0.03401421087334376,-0.07976555629851584
-1.9190987687042464,1.9479825779971154,0.5106349268185026,-0.1053005694390827,-0.24336294567212224,-0.3860408720531281,-0.045159054857031276
-1.7945064412315388,1.1294362100981712,0.060370479755671405,-0.062115889023192886,0.08196750735795094,0.3329368065381601,-0.29952742607089394
-2.9783176806905667,-0.8203500438355072,-1.126773635716853,0.00961004818361577,0.24847628863653085,0.34328089607280504,-0.02745363232995454
-2.1680603062726043,-0.7626678625587952,-0.5134998613545749,0.34687753913174824,0.6264740584953236,0.5659922656004897,-0.13190363603312802
-0.4754004557233485,2.60644982841016,0.6231017248152593,0.2953497826821495,1.0871349070110548,-0.4996438821914753,-0.030297927495487424
